Id,SalePrice
1611,137954.3
1612,169490.5
1613,149536.75
1614,123665.086
1615,79081.74
1616,70593.87
1617,92962.72
1618,125067.336
1619,133451.4
1620,157893.8
1621,133698.28
1622,137623.4
1623,266348.38
1624,208693.1
1625,131965.6
1626,162840.64
1627,182449.25
1628,269509.34
1629,189050.38
1630,390070.06
1631,227751.84
1632,250462.77
1633,167738.56
1634,177378.89
1635,175378.75
1636,148894.55
1637,186915.95
1638,214937.56
1639,188345.86
1640,268803.2
1641,192317.97
1642,208438.9
1643,232119.84
1644,234686.28
1645,183803.77
1646,156387.86
1647,167839.53
1648,132398.48
1649,132634.94
1650,117417.87
1651,122479.65
1652,96782.06
1653,91388.63
1654,155771.03
1655,160426.92
1656,142306.28
1657,151810.95
1658,145883.4
1659,143431.98
1660,153536.45
1661,458629.66
1662,417835.66
1663,403880.56
1664,509819.66
1665,291126.84
1666,305511.47
1667,377750.62
1668,320736.53
1669,299046.28
1670,350039.56
1671,247747.66
1672,484322.62
1673,285885.0
1674,245511.12
1675,175729.33
1676,178833.86
1677,213086.81
1678,484322.62
1679,371753.38
1680,329032.2
1681,259239.72
1682,296375.2
1683,176500.92
1684,183749.44
1685,170017.94
1686,169728.77
1687,167444.95
1688,196140.84
1689,196879.42
1690,194865.56
1691,176420.48
1692,278135.56
1693,172710.16
1694,176766.23
1695,172874.28
1696,279082.5
1697,174061.75
1698,364834.62
1699,299214.3
1700,234174.53
1701,278060.22
1702,256988.14
1703,254335.42
1704,295305.06
1705,245243.42
1706,457530.53
1707,216141.5
1708,200283.86
1709,282004.62
1710,224701.66
1711,256121.52
1712,262847.44
1713,258515.84
1714,227243.5
1715,207880.47
1716,179185.72
1717,182019.97
1718,134216.83
1719,201969.47
1720,246919.97
1721,167046.69
1722,124378.65
1723,152819.62
1724,212263.56
1725,227917.4
1726,174954.44
1727,152192.64
1728,200614.95
1729,161557.08
1730,161782.03
1731,118813.28
1732,130449.8
1733,120477.67
1734,127296.15
1735,135622.02
1736,117351.26
1737,337819.03
1738,208861.75
1739,295054.5
1740,188380.34
1741,188240.27
1742,161725.72
1743,174891.39
1744,286042.66
1745,202287.53
1746,196164.05
1747,219675.5
1748,214505.08
1749,147968.78
1750,139830.14
1751,237890.16
1752,125707.195
1753,145016.88
1754,219962.28
1755,164115.31
1756,121297.59
1757,121506.92
1758,133035.38
1759,165407.22
1760,160490.58
1761,141795.3
1762,171102.05
1763,177765.52
1764,120119.266
1765,178004.2
1766,175219.6
1767,209571.25
1768,143656.77
1769,182443.33
1770,144306.8
1771,133496.08
1772,131720.42
1773,130903.3
1774,141380.75
1775,138666.97
1776,129433.516
1777,114124.07
1778,140612.83
1779,114130.38
1780,189637.23
1781,139854.4
1782,93581.46
1783,130744.1
1784,102231.79
1785,117290.39
1786,154981.39
1787,170238.42
1788,46570.79
1789,106344.39
1790,84895.99
1791,186708.77
1792,152564.36
1793,137408.47
1794,148229.78
1795,137315.98
1796,116795.46
1797,120878.87
1798,127050.19
1799,112519.875
1800,118247.29
1801,131664.53
1802,155425.88
1803,150216.98
1804,136804.52
1805,141206.12
1806,114708.71
1807,126108.73
1808,123434.15
1809,120256.695
1810,139387.05
1811,101832.93
1812,98751.93
1813,120769.86
1814,101785.555
1815,60161.99
1816,101219.56
1817,105981.53
1818,131285.73
1819,119455.77
1820,62108.094
1821,117745.86
1822,152110.8
1823,51910.824
1824,132867.0
1825,127309.625
1826,106158.05
1827,105795.22
1828,134706.67
1829,116049.8
1830,140251.77
1831,165334.36
1832,103350.09
1833,140715.98
1834,125584.86
1835,138724.23
1836,135512.11
1837,94324.516
1838,127515.336
1839,81756.88
1840,142521.69
1841,139580.06
1842,76928.695
1843,141567.08
1844,127639.32
1845,135914.5
1846,156980.92
1847,157835.84
1848,59047.04
1849,119217.12
1850,122729.63
1851,154917.7
1852,131128.33
1853,132868.89
1854,174608.58
1855,136180.88
1856,215808.66
1857,165504.42
1858,138994.25
1859,132030.56
1860,143651.14
1861,128818.414
1862,328159.75
1863,327209.1
1864,327209.1
1865,311780.88
1866,327043.75
1867,239793.45
1868,316982.9
1869,204728.06
1870,242770.03
1871,248199.34
1872,165216.62
1873,221390.83
1874,152057.86
1875,220306.58
1876,184092.34
1877,218750.84
1878,204548.12
1879,136113.48
1880,134460.5
1881,243629.34
1882,256567.92
1883,197526.36
1884,202407.94
1885,261061.0
1886,314029.97
1887,200511.86
1888,283436.6
1889,156007.11
1890,128760.56
1891,140435.39
1892,107779.414
1893,135968.69
1894,135947.69
1895,151640.36
1896,125622.71
1897,106182.555
1898,102633.58
1899,143428.42
1900,142297.6
1901,165362.11
1902,125067.93
1903,207758.19
1904,135485.75
1905,190687.27
1906,157897.72
1907,201985.45
1908,102822.36
1909,124630.84
1910,115695.3
1911,210965.11
1912,297101.9
1913,130782.39
1914,55920.72
1915,288976.2
1916,74212.18
1917,288558.97
1918,132245.55
1919,157029.73
1920,153535.28
1921,448609.22
1922,341237.7
1923,204638.66
1924,213563.89
1925,219582.7
1926,419240.25
1927,135435.38
1928,153219.92
1929,122261.18
1930,133448.22
1931,139137.48
1932,133294.58
1933,168054.8
1934,180369.9
1935,169091.08
1936,183180.8
1937,177396.66
1938,160326.44
1939,248594.02
1940,188940.61
1941,173701.08
1942,177331.19
1943,204546.75
1944,319460.78
1945,366554.0
1946,120054.445
1947,301723.03
1948,176120.92
1949,222284.67
1950,190380.55
1951,264398.4
1952,217450.44
1953,163342.56
1954,202850.08
1955,130307.43
1956,314753.47
1957,144002.16
1958,320806.88
1959,141868.88
1960,115560.32
1961,115613.125
1962,98858.41
1963,99012.484
1964,105664.64
1965,150219.56
1966,156651.9
1967,285875.75
1968,439034.16
1969,407319.3
1970,490273.8
1971,429060.7
1972,374692.66
1973,264479.1
1974,321383.78
1975,471327.16
1976,266996.38
1977,346724.12
1978,373242.88
1979,323967.47
1980,191854.52
1981,327003.84
1982,227915.45
1983,208497.75
1984,180389.69
1985,215391.05
1986,222030.66
1987,174840.69
1988,168993.38
1989,195912.77
1990,217303.05
1991,212572.28
1992,207574.6
1993,173869.45
1994,244274.02
1995,196548.3
1996,266795.28
1997,318982.22
1998,327549.1
1999,241436.2
2000,307406.78
2001,244463.48
2002,246499.53
2003,266754.6
2004,268866.78
2005,244202.75
2006,216724.8
2007,246866.3
2008,210307.03
2009,179240.06
2010,199066.86
2011,137397.98
2012,183761.7
2013,181854.45
2014,182593.89
2015,210024.62
2016,182195.73
2017,193635.31
2018,120737.62
2019,131403.86
2020,105768.38
2021,118468.08
2022,176567.77
2023,133884.56
2024,213744.42
2025,356845.44
2026,173733.7
2027,146734.55
2028,155184.89
2029,165758.42
2030,268503.4
2031,251027.11
2032,262921.16
2033,274695.47
2034,166621.72
2035,210984.83
2036,203756.3
2037,209799.81
2038,277640.78
2039,217782.3
2040,294414.22
2041,268705.53
2042,202693.25
2043,169689.92
2044,170303.88
2045,216975.03
2046,150200.94
2047,146910.97
2048,133108.1
2049,142965.48
2050,202476.67
2051,107184.19
2052,133196.73
2053,151474.44
2054,78758.56
2055,165853.14
2056,138164.17
2057,130301.96
2058,228498.5
2059,135058.88
2060,166647.62
2061,188043.61
2062,136820.95
2063,116283.664
2064,141652.03
2065,117653.7
2066,162915.36
2067,115160.63
2068,161972.06
2069,86592.3
2070,116273.91
2071,85200.14
2072,124546.125
2073,140330.3
2074,203197.44
2075,139979.3
2076,125840.46
2077,144474.94
2078,126533.38
2079,137656.23
2080,123614.734
2081,131400.98
2082,135088.89
2083,146599.98
2084,116732.99
2085,122654.164
2086,115719.46
2087,128805.02
2088,102076.59
2089,80098.6
2090,131526.61
2091,123119.89
2092,130809.2
2093,115209.84
2094,108675.2
2095,143314.53
2096,85772.7
2097,89001.55
2098,141441.98
2099,55490.62
2100,96230.04
2101,121362.85
2102,141933.16
2103,106744.63
2104,146033.05
2105,119806.83
2106,80960.36
2107,216595.66
2108,117708.805
2109,110746.37
2110,126128.45
2111,166071.08
2112,133045.53
2113,117006.62
2114,112628.625
2115,143403.94
2116,113889.766
2117,143146.52
2118,119637.05
2119,100472.1
2120,117823.14
2121,104471.664
2122,99980.7
2123,87751.74
2124,163234.95
2125,141288.42
2126,142535.28
2127,151955.95
2128,129506.12
2129,112706.31
2130,149177.81
2131,155223.83
2132,121707.67
2133,124633.81
2134,114125.7
2135,109294.87
2136,76116.75
2137,115373.125
2138,134108.84
2139,146794.03
2140,143846.5
2141,133338.31
2142,128063.38
2143,132421.1
2144,121814.62
2145,139742.42
2146,156496.77
2147,133699.69
2148,129742.6
2149,135802.05
2150,227000.48
2151,115867.55
2152,161533.2
2153,153432.53
2154,104158.89
2155,143774.22
2156,230904.86
2157,230731.39
2158,236402.92
2159,213292.38
2160,175081.95
2161,244719.84
2162,369298.94
2163,323952.62
2164,248898.61
2165,180096.27
2166,149335.81
2167,219056.25
2168,190870.3
2169,203137.75
2170,216795.9
2171,145597.78
2172,136335.89
2173,174921.9
2174,237029.16
2175,334396.7
2176,317528.1
2177,252700.31
2178,216307.9
2179,141983.92
2180,222145.02
2181,188970.53
2182,234841.22
2183,191749.52
2184,130718.3
2185,123409.664
2186,144816.89
2187,149260.78
2188,155599.98
2189,231549.42
2190,87618.37
2191,88137.3
2192,94315.43
2193,100781.2
2194,107611.91
2195,117878.55
2196,105407.19
2197,116912.586
2198,162860.06
2199,165900.28
2200,130332.78
2201,146621.52
2202,204463.1
2203,119310.04
2204,166156.47
2205,109080.36
2206,132570.06
2207,218327.97
2208,255563.75
2209,215955.23
2210,112723.73
2211,117486.08
2212,113226.555
2213,103552.24
2214,129848.19
2215,108203.22
2216,159529.52
2217,87986.55
2218,74432.76
2219,66787.36
2220,60140.594
2221,288976.2
2222,244361.39
2223,281029.53
2224,206009.33
2225,130043.5
2226,186212.11
2227,205102.3
2228,276887.44
2229,257374.67
2230,155585.89
2231,215636.25
2232,167411.11
2233,163940.75
2234,248352.06
2235,212288.66
2236,274014.94
2237,363201.62
2238,209743.2
2239,121205.77
2240,162646.95
2241,163112.17
2242,132055.23
2243,123232.43
2244,108527.41
2245,96309.36
2246,144178.73
2247,101658.18
2248,124334.055
2249,128030.54
2250,135409.94
2251,113814.086
2252,172552.77
2253,147445.89
2254,173823.38
2255,184928.34
2256,201598.45
2257,200305.62
2258,175374.73
2259,173207.3
2260,162482.16
2261,195560.16
2262,210901.75
2263,332956.1
2264,437959.4
2265,182762.88
2266,292202.47
2267,369179.2
2268,382526.88
2269,155276.97
2270,194595.34
2271,233703.34
2272,202923.61
2273,170109.89
2274,171643.34
2275,158516.92
2276,185302.08
2277,172649.39
2278,145244.7
2279,130954.62
2280,123168.87
2281,157809.5
2282,177562.19
2283,106507.6
2284,104066.75
2285,156690.45
2286,123584.56
2287,347808.06
2288,257476.56
2289,376087.4
2290,452277.34
2291,317412.16
2292,406359.03
2293,481122.22
2294,420336.78
2295,429984.8
2296,257780.23
2297,292267.4
2298,294712.8
2299,369692.53
2300,334880.2
2301,276736.7
2302,247875.05
2303,245733.89
2304,265400.3
2305,177585.05
2306,177585.05
2307,175941.97
2308,227654.55
2309,284668.1
2310,208497.75
2311,195833.2
2312,167305.61
2313,175627.3
2314,184900.3
2315,170910.42
2316,174785.84
2317,178783.39
2318,170910.42
2319,184722.47
2320,185632.48
2321,252812.64
2322,171246.2
2323,185036.31
2324,171383.44
2325,205337.73
2326,167444.95
2327,212646.9
2328,224184.1
2329,181073.78
2330,170729.6
2331,328873.75
2332,414368.6
2333,312975.2
2334,246770.02
2335,276957.7
2336,333408.6
2337,190970.45
2338,276185.12
2339,245371.14
2340,413234.03
2341,205803.94
2342,254157.2
2343,225280.56
2344,233645.17
2345,265202.97
2346,214838.58
2347,195518.94
2348,243078.62
2349,164500.64
2350,284334.9
2351,243996.95
2352,246831.45
2353,237626.22
2354,131282.61
2355,152540.94
2356,149169.14
2357,207245.86
2358,186113.39
2359,129369.1
2360,112566.45
2361,141680.39
2362,271592.8
2363,142799.78
2364,164478.05
2365,219169.94
2366,200865.55
2367,231466.19
2368,209777.02
2369,227622.42
2370,161068.48
2371,165758.42
2372,181515.36
2373,247848.33
2374,305073.88
2375,242631.16
2376,290273.25
2377,354720.06
2378,143044.03
2379,186918.45
2380,141264.72
2381,161453.89
2382,215993.34
2383,209115.45
2384,240685.83
2385,159957.45
2386,141899.05
2387,138545.88
2388,95629.53
2389,127340.586
2390,145127.0
2391,138089.88
2392,117036.98
2393,179988.44
2394,140769.14
2395,198322.16
2396,139225.75
2397,212918.62
2398,129032.6
2399,59954.938
2400,46754.754
2401,117288.94
2402,135545.72
2403,141122.25
2404,144756.0
2405,150205.8
2406,147185.7
2407,123563.94
2408,140774.64
2409,126318.29
2410,172959.05
2411,121724.5
2412,152524.06
2413,135531.62
2414,140416.23
2415,140300.33
2416,134388.7
2417,136828.12
2418,126368.66
2419,127598.664
2420,121208.555
2421,162362.27
2422,124987.086
2423,125002.35
2424,160585.2
2425,198820.97
2426,147636.55
2427,144081.69
2428,175469.27
2429,121584.58
2430,130322.09
2431,106638.41
2432,142359.9
2433,139908.56
2434,138656.52
2435,140720.02
2436,107535.266
2437,109724.0
2438,127324.8
2439,118675.805
2440,123963.82
2441,100158.21
2442,99313.12
2443,114549.766
2444,111411.836
2445,80782.81
2446,125861.7
2447,178255.11
2448,141124.14
2449,106142.664
2450,144974.56
2451,119710.43
2452,202448.1
2453,96949.27
2454,119995.61
2455,116627.17
2456,133452.55
2457,125153.96
2458,111810.88
2459,107956.56
2460,121046.59
2461,118811.47
2462,129358.62
2463,125637.92
2464,157619.23
2465,144191.38
2466,120743.03
2467,134263.17
2468,81135.97
2469,77963.58
2470,184966.1
2471,191389.06
2472,150519.27
2473,122532.57
2474,93329.68
2475,225811.42
2476,112263.914
2477,124906.06
2478,152730.03
2479,110986.48
2480,138197.23
2481,124218.14
2482,132144.05
2483,121232.71
2484,118270.98
2485,120931.33
2486,149160.17
2487,180761.16
2488,155426.9
2489,154674.4
2490,142918.58
2491,95793.92
2492,176641.53
2493,140646.89
2494,164855.56
2495,98879.24
2496,266801.9
2497,154712.17
2498,114908.64
2499,91935.33
2500,129993.41
2501,137790.72
2502,141941.14
2503,95909.01
2504,194121.77
2505,221720.03
2506,245505.27
2507,300140.0
2508,245505.27
2509,217613.92
2510,237590.42
2511,187312.64
2512,205796.67
2513,202242.2
2514,230481.34
2515,147906.7
2516,166587.23
2517,138935.02
2518,146796.69
2519,211017.03
2520,208711.02
2521,198249.17
2522,216166.64
2523,130353.3
2524,132147.2
2525,141319.56
2526,132165.98
2527,118377.95
2528,130735.625
2529,135454.48
2530,117158.805
2531,241736.64
2532,223690.12
2533,196548.3
2534,241357.47
2535,314302.62
2536,241125.33
2537,232897.25
2538,187003.86
2539,200123.1
2540,164803.53
2541,193006.98
2542,169032.7
2543,123039.016
2544,125077.95
2545,133590.84
2546,148609.69
2547,137030.53
2548,156983.92
2549,155140.36
2550,606169.94
2551,139360.06
2552,126953.414
2553,77531.61
2554,110699.164
2555,116105.37
2556,107407.97
2557,114464.914
2558,167282.0
2559,133149.36
2560,137791.25
2561,133016.86
2562,118375.016
2563,146394.06
2564,189787.4
2565,127913.25
2566,141312.14
2567,126376.24
2568,184672.62
2569,194878.2
2570,112723.73
2571,170310.2
2572,172486.78
2573,223087.02
2574,252394.92
2575,130849.13
2576,129647.86
2577,146899.9
2578,91956.375
2579,75155.74
2580,106548.44
2581,126486.45
2582,115772.12
2583,254464.0
2584,155935.86
2585,167248.17
2586,216024.66
2587,204481.22
2588,150763.06
2589,142597.02
2590,203470.86
2591,189422.16
2592,214648.53
2593,249424.22
2594,184101.47
2595,210707.14
2596,311494.38
2597,185915.23
2598,262348.84
2599,307107.03
2600,168314.16
2601,138850.11
2602,87795.6
2603,96012.6
2604,80892.984
2605,82099.11
2606,141218.25
2607,176500.08
2608,204221.25
2609,153618.33
2610,115539.83
2611,143164.0
2612,157034.23
2613,132725.66
2614,131574.4
2615,154823.61
2616,134644.38
2617,181932.69
2618,191886.53
2619,209282.84
2620,176130.16
2621,175023.2
2622,177062.17
2623,260084.89
2624,272791.3
2625,346076.62
2626,168479.89
2627,186113.92
2628,411876.25
2629,441732.1
2630,327008.53
2631,426366.94
2632,407243.94
2633,306866.97
2634,388503.72
2635,151402.66
2636,180544.6
2637,168986.12
2638,240771.69
2639,176508.67
2640,151164.73
2641,99178.15
2642,181260.9
2643,99100.52
2644,131353.88
2645,100763.13
2646,96782.06
2647,100006.266
2648,142967.94
2649,140900.77
2650,145271.16
2651,138706.11
2652,418615.78
2653,244002.08
2654,230759.34
2655,391611.3
2656,297101.9
2657,341420.94
2658,291618.7
2659,292466.2
2660,321926.75
2661,324610.75
2662,334782.78
2663,294352.44
2664,274191.66
2665,305401.94
2666,283810.4
2667,164545.67
2668,193315.36
2669,165066.84
2670,274894.66
2671,192590.16
2672,188856.67
2673,211042.98
2674,206092.45
2675,167965.23
2676,196879.42
2677,186341.97
2678,248179.7
2679,272019.47
2680,287255.3
2681,407713.0
2682,350119.7
2683,465902.25
2684,312076.56
2685,359727.56
2686,264608.28
2687,317394.28
2688,231241.36
2689,211973.67
2690,464941.28
2691,177512.08
2692,133543.83
2693,191970.73
2694,127144.73
2695,201385.73
2696,198607.02
2697,180216.55
2698,183132.42
2699,165306.3
2700,156467.22
2701,156923.16
2702,113494.016
2703,144696.11
2704,139531.61
2705,123599.65
2706,122715.234
2707,124833.77
2708,137285.61
2709,106051.59
2710,126097.06
2711,243400.36
2712,393386.3
2713,171578.53
2714,155391.19
2715,161725.72
2716,145952.44
2717,175826.89
2718,233246.45
2719,161383.08
2720,182737.78
2721,138774.92
2722,158250.77
2723,156451.84
2724,128891.04
2725,133862.1
2726,141871.17
2727,182159.25
2728,163887.12
2729,149032.77
2730,144805.84
2731,121415.76
2732,118554.875
2733,159529.98
2734,157059.84
2735,133997.36
2736,139696.05
2737,126595.79
2738,140857.9
2739,161996.94
2740,139148.9
2741,139582.31
2742,154827.89
2743,139339.06
2744,158370.5
2745,151947.83
2746,142766.56
2747,141789.2
2748,119603.164
2749,124506.94
2750,134435.89
2751,138280.83
2752,193679.62
2753,148820.02
2754,243018.81
2755,131242.05
2756,98359.336
2757,79050.305
2758,81843.79
2759,150385.83
2760,116228.12
2761,134839.58
2762,152262.61
2763,194411.53
2764,147834.5
2765,288705.97
2766,130019.94
2767,88092.086
2768,134125.2
2769,132283.77
2770,160839.31
2771,120838.18
2772,113691.61
2773,149670.88
2774,141927.88
2775,127054.06
2776,123150.66
2777,153989.58
2778,92068.87
2779,114168.92
2780,101996.12
2781,100843.31
2782,96291.086
2783,95270.875
2784,124864.02
2785,134396.78
2786,75348.58
2787,124505.27
2788,77777.18
2789,183430.95
2790,88847.54
2791,117118.37
2792,59637.586
2793,168233.75
2794,98125.1
2795,121533.23
2796,103799.92
2797,179439.83
2798,107354.11
2799,117510.4
2800,82764.96
2801,114217.055
2802,133670.36
2803,163493.73
2804,141881.73
2805,96950.84
2806,80019.96
2807,156764.75
2808,140759.34
2809,133723.28
2810,137189.14
2811,145212.84
2812,138333.19
2813,157378.9
2814,170240.86
2815,98579.92
2816,248535.94
2817,136944.58
2818,129103.375
2819,156335.97
2820,130460.87
2821,103973.695
2822,185432.55
2823,284669.72
2824,172030.75
2825,151894.81
2826,130486.625
2827,145121.33
2828,182375.83
2829,177512.75
2830,238096.23
2831,195902.31
2832,238080.34
2833,285083.22
2834,206549.53
2835,219587.11
2836,199787.67
2837,156983.77
2838,151876.7
2839,172440.23
2840,210368.02
2841,206909.34
2842,223707.4
2843,143185.16
2844,154388.8
2845,121118.54
2846,210092.94
2847,184889.9
2848,220326.33
2849,202745.06
2850,284233.25
2851,230700.81
2852,241057.97
2853,230078.14
2854,143876.27
2855,203002.0
2856,201550.58
2857,198786.84
2858,200189.72
2859,125792.1
2860,122189.96
2861,136015.0
2862,193683.52
2863,129591.0
2864,264635.53
2865,140435.39
2866,155806.23
2867,101404.195
2868,99909.88
2869,126858.77
2870,131633.39
2871,89858.51
2872,53332.703
2873,104528.17
2874,137091.7
2875,120370.516
2876,156986.77
2877,139071.3
2878,182057.47
2879,128444.14
2880,93914.67
2881,145443.73
2882,156351.02
2883,194659.77
2884,197897.44
2885,192957.84
2886,216671.06
2887,102935.19
2888,133613.77
2889,69699.336
2890,85603.55
2891,130920.03
2892,60175.418
2893,80308.484
2894,44278.586
2895,278053.06
2896,273973.66
2897,198441.34
2898,153383.08
2899,234519.38
2900,153065.25
2901,202333.83
2902,176561.03
2903,349767.25
2904,350029.53
2905,94654.234
2906,206478.64
2907,111639.87
2908,136278.83
2909,150324.17
2910,82705.94
2911,87795.6
2912,140558.53
2913,89493.67
2914,72573.64
2915,73786.63
2916,87500.875
2917,165013.48
2918,121534.5
2919,238023.58
